eventDate,year,month,day,habitat,countryCode,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,hasCoordinate,species,iucnRedListCategory,substrate,latitude,longitude,coorUncert,observationID,region,district,filename,category_id,metaSubstrate,poisonous,elevation,landcover,biogeographicalRegion,captions,class_id,image_path
2021-02-14,2021,2.0,14.0,Mixed woodland (with coniferous and deciduous trees),DK,Schizophyllum commune Fr.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,commune,True,Schizophyllum commune,NE,dead wood (including bark),55.098081,10.522983,25.0,3039832305,Syddanmark,Svendborg,1-3039832305.JPG,2452,wood,0,85.0,14.0,continental,"The image shows a fascinating cluster of lichen growing on a dark gray rock surface. The lichen has a distinctive white, fuzzy appearance, giving it a soft and velvety texture. The main body of the lichen is composed of several rounded, bulbous formations that are tightly packed together, creating a dense and intricate structure.

The largest bulbous formation is positioned at the bottom of the cluster, serving as the foundation for the other growths. These formations have a rounded, almost spherical shape, but with slightly jagged or irregular edges. The white coloration is uniform across all parts of the lichen, creating a striking contrast against the dark rock background.

The texture of the lichen appears to be very fine and delicate, with the fuzzy white surface giving it a soft and almost cotton-like quality. This texture is consistent across all visible parts of the lichen, from the largest bulbous formation to the smallest growths.

The cluster of lichen dominates the frame, with its intricate structure and delicate texture drawing the viewer's attention. The white color of the lichen stands out prominently against the dark gray rock, creating a visually striking image that highlights the beauty of this small but complex organism.

The overall appearance of the lichen suggests a well-established and thriving colony, adapted to its rocky habitat. Its unique structure and texture make it an excellent example of the diverse and often surprising forms that fungi can take in nature.",2452,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/1-3039832305.JPG
2021-02-16,2021,2.0,16.0,Mixed woodland (with coniferous and deciduous trees),DK,Byssomerulius corium (Pers.) Parmasto,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,Byssomerulius,corium,True,Byssomerulius corium,NE,dead wood (including bark),55.043368,10.538963,10.0,3039832312,Syddanmark,Svendborg,0-3039832312.JPG,220,wood,0,79.0,12.0,continental,"The image shows a close-up view of a single piece of fungi growing on a tree branch. The fungi have a distinctive white, flat, and wide shape that covers a significant portion of the visible branch. Its surface appears to be smooth and uniform, without any visible ridges or protrusions.

The fungi have a somewhat translucent quality, allowing some light to pass through and giving it a slightly glowing appearance. This translucency is particularly noticeable in certain areas, creating an interesting visual effect.

The size of the fungi is substantial compared to the branch it's growing on. It occupies a large portion of the frame, making it the clear focal point of the image. The fungi's width is notably greater than its height, giving it a broad, expansive appearance.

The branch itself is visible beneath the fungi, providing a contrasting background. The branch appears to be brown and rough-textured, which creates a stark visual difference from the smooth, white surface of the fungi.

The image is well-lit, allowing for clear visibility of the fungi's features. This lighting helps to highlight the textures and subtle variations in the fungi's surface, enhancing its visual appeal.

Overall, the fungi present a striking appearance with its pure white color, smooth texture, and expansive shape. It's an excellent example of the diverse and often beautiful forms that fungi can take in their natural habitat.",220,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039832312.JPG
2021-02-16,2021,2.0,16.0,Mixed woodland (with coniferous and deciduous trees),DK,Byssomerulius corium (Pers.) Parmasto,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,Byssomerulius,corium,True,Byssomerulius corium,NE,dead wood (including bark),55.043368,10.538963,10.0,3039832312,Syddanmark,Svendborg,1-3039832312.JPG,220,wood,0,79.0,12.0,continental,"The image shows a fascinating example of bracket fungi, also known as polypores, growing on a fallen tree branch in a snowy forest setting. The fungi have a distinctive white coloration, which contrasts beautifully with the dark brown of the branch and the white snow surrounding them.

The bracket fungi display a unique shape, with a broad, flat surface that curves slightly downward. This curved shape is characteristic of many bracket fungi species, as it allows them to efficiently absorb moisture and nutrients from the decaying wood. The surface appears to have a slightly textured appearance, with small bumps or ridges visible on the white surface. This texture is typical of many bracket fungi and can vary depending on the species and growing conditions.

The fungi are growing in multiple sections along the branch. There's a large, prominent section in the center of the image, which is the most visually striking. This central section appears to be the main body of the fungus, from which smaller sections branch out towards the edges of the frame.

In terms of size, the bracket fungi seem to cover a significant portion of the visible part of the branch. While it's difficult to provide exact measurements without a reference scale, they appear to be several inches to a few feet in length, based on their proportions relative to the branch.

The overall appearance of the fungi is quite striking, with their pure white color standing out against the darker background. This creates a beautiful visual contrast that draws the eye and highlights the intricate details of these fascinating organisms.

The setting of the image, with the fungi growing on a fallen branch in a snowy forest, adds to the natural beauty of the scene. The snow provides a crisp, white backdrop that further accentuates the white color of the bracket fungi, creating a serene and picturesque winter forest scene.",220,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/1-3039832312.JPG
2021-02-17,2021,2.0,17.0,Unmanaged deciduous woodland,DK,Auricularia auricula-judae (Fr.) J.Schröt.,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,auricula-judae,True,Auricularia auricula-judae,NE,dead wood (including bark),55.808062,12.343835,65.0,3039832313,Hovedstaden,Furesø,0-3039832313.JPG,154,wood,0,0.0,17.0,continental,"The fungi in the image are a striking feature on the broken tree stump. They appear to be a species of bracket fungus or polypore, characterized by their distinctive shape and coloration.

The fungi have a rich, dark reddish-brown color, which contrasts beautifully with the lighter tones of the decaying wood. Their caps are flat and expansive, resembling shelves or brackets, which is typical of many bracket fungi species. This shelf-like structure allows them to efficiently absorb nutrients from the rotting wood.

The texture of the fungi appears smooth and slightly glossy, indicating a thin, delicate structure. This texture is common in many species of bracket fungi, which often have leathery or papery caps.

In terms of size, the fungi seem to be relatively large compared to the visible parts of the tree stump. They cover a significant portion of the exposed wood, suggesting they've been growing there for some time. While it's difficult to provide exact measurements without a reference scale, they appear to be several inches in diameter and length.

The fungi are clustered together, with multiple caps visible on the visible surface of the stump. This grouping is typical of many bracket fungus species, which often grow in families or clusters on their substrate.

Overall, these fungi create a visually captivating scene, showcasing the intricate beauty of nature's decomposition process and the complex relationships between organisms in forest ecosystems.",154,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039832313.JPG
2021-02-17,2021,2.0,17.0,Deciduous woodland,DK,Byssomerulius corium (Pers.) Parmasto,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,Byssomerulius,corium,True,Byssomerulius corium,NE,dead wood (including bark),54.736472,11.579533,16.0,3039832319,Sjælland,Guldborgsund,0-3039832319.JPG,220,wood,0,32.0,12.0,continental,"The image shows a branch with a white fungus growing on it. The fungus has a distinctive appearance with several notable features:

Shape: The fungus forms irregular, lumpy patches along the branch. It has a somewhat irregular, organic shape that contrasts with the smooth surface of the branch.

Texture: The surface of the fungus appears to be rough and bumpy. This texture is particularly visible on the larger, more prominent patches.

Colour: The fungus is predominantly white in color. This white coloration stands out against the darker brown of the branch.

Size: The fungus varies in size across the branch. There are larger, more prominent patches, especially towards the bottom of the visible portion, and smaller, more subtle patches higher up.

Distribution: The fungus is not uniformly distributed on the branch. It appears in clusters or patches, with some areas showing more growth than others.

 structure: The fungus seems to have a flat, layered structure. This is particularly noticeable in the larger patches, where you can see distinct layers or strata.

Overall, the fungus presents a striking visual contrast to the branch it's growing on, with its white, bumpy texture standing out against the smooth, dark surface of the branch.",220,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039832319.JPG
2021-02-17,2021,2.0,17.0,Deciduous woodland,DK,Byssomerulius corium (Pers.) Parmasto,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,Byssomerulius,corium,True,Byssomerulius corium,NE,dead wood (including bark),54.736472,11.579533,16.0,3039832319,Sjælland,Guldborgsund,1-3039832319.JPG,220,wood,0,32.0,12.0,continental,"The image shows a close-up view of a branch with two distinct types of fungi growing on it.

The first fungus is a white, creamy substance that appears to be spread across the surface of the branch. It has a smooth, uniform texture and covers a larger area. This could be a species of lichen or a type of slime mold that forms a thin, white film over the bark.

The second fungus is more visually complex. It has a greenish-gray coloration and is visible as a small, circular patch on the branch. This fungus has a textured appearance, with visible bumps and ridges. Its shape is roughly circular, standing out from the smooth surface of the white fungus and the bark.

In terms of size, the white, creamy substance covers a significant portion of the visible branch surface, while the greenish-gray fungus appears to be smaller, occupying only a local area.

The contrast between the smooth, white surface of the first fungus and the textured, greenish-gray surface of the second fungus creates an interesting visual dynamic on the branch. This juxtaposition highlights the diversity of fungal forms and their interactions with their environment.

The branch itself appears to be dark brown, providing a neutral background that allows the fungi to stand out clearly. The close-up nature of the image emphasizes the intricate details of these small organisms and their relationship to the plant structure they inhabit.",220,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/1-3039832319.JPG
2021-02-17,2021,2.0,17.0,Deciduous woodland,DK,Byssomerulius corium (Pers.) Parmasto,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,Byssomerulius,corium,True,Byssomerulius corium,NE,dead wood (including bark),54.736472,11.579533,16.0,3039832319,Sjælland,Guldborgsund,2-3039832319.JPG,220,wood,0,32.0,12.0,continental,"The image shows a fascinating example of fungal growth on a tree branch. The most prominent feature is a large, white, creamy substance covering much of the branch's surface. This is likely a species of fungus known for its expansive growth habit.

The fungal growth appears to have a smooth, slightly glossy texture, suggesting it might be a type of bracket fungus or polypore. Its color is a pure, bright white, which contrasts sharply with the dark brown of the tree branch beneath it.

In addition to the main white growth, there are several smaller, more distinct fungal structures visible. These appear to be individual spore-bearing caps or cups, often referred to as ""cups"" or ""brackets"" in fungal terminology. These smaller structures are likely in various stages of development, with some possibly containing spores ready for dispersal.

The size of the fungal growth is quite substantial, covering a significant portion of the visible branch. The main creamy area could be several inches thick and extends along much of the branch's length that's in view.

The overall appearance of the fungi gives the branch a somewhat otherworldly look, transforming a simple tree branch into a complex ecosystem of fungal life. This image provides a striking visual representation of the diverse and often unexpected forms that fungi can take in their natural habitats.",220,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/2-3039832319.JPG
2021-02-18,2021,2.0,18.0,Bog woodland,DK,Exidia nigricans (With.) P.Roberts,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,nigricans,True,Exidia nigricans,NE,dead wood (including bark),56.4077,10.56345,12.0,3039825323,Midtjylland,Syddjurs,0-3039825323.JPG,881,wood,0,24.0,12.0,continental,"The image shows two distinct fungi on a tree branch. The larger fungus is prominently displayed in the center, while a smaller one is visible to the left.

The central fungus has a striking black coloration, giving it a glossy and wet appearance. Its shape is irregular and organic, resembling a cluster of rounded, brain-like lobes. The surface texture appears smooth and slightly reflective, suggesting a slimy consistency.

The fungus on the left is smaller and less prominent, but it shares similar characteristics with its larger counterpart. It also has a black color and a glossy texture, though it's less detailed due to its position in the background.

Both fungi are attached to the tree branch, which provides a natural backdrop for their unusual forms. The contrast between the dark, wet-looking fungi and the lighter-colored branch creates a visually striking image.

The composition draws attention to the intricate details of the central fungus, allowing viewers to appreciate its complex structure and unique appearance. The smaller fungus adds depth to the scene and helps emphasize the scale of the main subject.",881,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039825323.JPG
2021-02-18,2021,2.0,18.0,Deciduous woodland,DK,Auricularia auricula-judae (Fr.) J.Schröt.,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,auricula-judae,True,Auricularia auricula-judae,NE,dead wood (including bark),55.81586,12.521802,25.0,3039825324,Hovedstaden,Rudersdal,0-3039825324.JPG,154,wood,0,12.0,5.0,continental,"The image shows two distinct fungi on a plant stem. The main fungus is a large, dark brown, heart-shaped structure attached to the stem. It has a smooth, leathery texture and appears to be the most prominent feature on the plant.

The second fungus is smaller and located at the bottom of the main fungus. It's also dark brown in color but has a more rounded, cap-like shape. This smaller fungus seems to be growing directly from the stem.

Both fungi have a similar color palette, ranging from deep brown to black. Their surfaces appear to be smooth and uniform, without any visible patterns or textures.

The fungi are significantly larger than the plant's leaves or other visible parts of the stem. They dominate the visual focus of the image, drawing attention to their unique shapes and colors.

The contrast between the dark fungi and the lighter-colored stem creates a striking visual effect, emphasizing the presence and form of these organisms on the plant.",154,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039825324.JPG
2021-02-18,2021,2.0,18.0,Mixed woodland (with coniferous and deciduous trees),DK,Exidia nigricans (With.) P.Roberts,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,nigricans,True,Exidia nigricans,NE,dead wood (including bark),55.087444,10.544899,10.0,3039832326,Syddanmark,Svendborg,0-3039832326.JPG,881,wood,0,80.0,12.0,continental,"The fungi in the image are a striking feature on the tree branch. They appear as dark, almost black, circular structures covering much of the visible surface of the branch. These fungi have a smooth, glossy texture that contrasts sharply with the rough, brown bark of the tree.

The fungi are clustered together in groups, creating a textured appearance across the branch. Each individual fungus seems to have a slightly raised profile, giving the branch a somewhat bumpy texture overall.

In terms of size, the fungi appear to be relatively small compared to the branch they're growing on. They cover a significant portion of the visible branch, but don't seem to be as large as leaves or other parts of the tree.

The color of the fungi is a deep, rich black, which stands out dramatically against the brown of the tree branch and the surrounding forest floor. This high-contrast appearance makes the fungi a focal point of the image.

The overall effect of the fungi on the branch is quite striking. They transform the branch from a simple brown stick into a textured, almost otherworldly surface, covered in these dark, circular growths. This creates an interesting visual interplay between the organic forms of the fungi and the more familiar structure of the tree branch.",881,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039832326.JPG
2021-02-18,2021,2.0,18.0,Deciduous woodland,DK,Exidia nigricans (With.) P.Roberts,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,nigricans,True,Exidia nigricans,NE,dead wood (including bark),54.826439,12.145,15.0,3039825329,Sjælland,Guldborgsund,0-3039825329.JPG,881,wood,0,8.0,12.0,continental,"The image shows a cluster of black fungi growing on a tree trunk. The fungi have a distinctive appearance with several notable features:

Shape: The fungi have a rounded, cap-like shape. They appear to be small, individual growths rather than large, connected structures.

Texture: The surface of the fungi looks smooth and glossy. This gives them a wet or slimy appearance, which is typical of many fungal species.

Size: The fungi are relatively small compared to the tree trunk they're growing on. They appear to be only a few millimeters in diameter.

Color: The fungi are predominantly black, with some areas appearing almost shiny or reflective due to their wet-looking surface.

Distribution: The black fungi are clustered together in a group, but there are also some smaller, isolated black dots scattered across the tree trunk, likely individual fungi or spores.

The fungi stand out starkly against the reddish-brown color of the tree trunk, creating a strong visual contrast. This color difference likely serves a purpose in nature, such as aiding in spore dispersal or camouflage.

The glossy appearance of the fungi suggests they might be growing in a damp environment or that their natural structure gives them a wet-looking surface. This could be an adaptation to their habitat or a result of the specific species of fungi.

Overall, the visual features of these fungi create an intriguing and somewhat mysterious appearance, showcasing the diverse and often unexpected forms that fungi can take in nature.",881,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039825329.JPG
2021-02-18,2021,2.0,18.0,Deciduous woodland,DK,Exidia nigricans (With.) P.Roberts,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,nigricans,True,Exidia nigricans,NE,dead wood (including bark),54.826439,12.145,15.0,3039825329,Sjælland,Guldborgsund,1-3039825329.JPG,881,wood,0,8.0,12.0,continental,"The image shows a fascinating close-up of a fungus with several distinct visual features:

The main body of the fungus is a large, irregularly shaped mass that appears to be composed of multiple smaller clumps or lobes. This gives it a somewhat lumpy and bumpy texture.

The color of the fungus is predominantly black, with a shiny, glossy appearance. This dark coloration is particularly noticeable on the larger clumps, which seem to have a more intense black hue.

The surface of the fungus appears smooth and uniform, lacking the typical porcine texture associated with many mushroom species. Instead, it has a more streamlined, almost plastic-like quality to its appearance.

The fungus is positioned on what seems to be a rocky or mineral surface. This background has a mix of colors, including brown, gray, and pinkish-red tones, with some greenish-yellow areas visible. The surface appears rough and uneven, providing an interesting contrast to the smooth texture of the fungus.

In the foreground, there's a smaller, rounder black clump that shares similar characteristics with the larger mass. This smaller structure adds depth to the image and helps emphasize the scale of the main fungus.

The overall composition of the image is highly detailed, allowing for a clear view of the fungus's unique features and its relationship to the surrounding environment. The close-up perspective really highlights the intricate textures and forms of this interesting fungal specimen.",881,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/1-3039825329.JPG
2021-02-18,2021,2.0,18.0,Deciduous woodland,DK,Auricularia auricula-judae (Fr.) J.Schröt.,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,auricula-judae,True,Auricularia auricula-judae,NE,dead wood (including bark),54.833839,12.135669,15.0,3039832327,Sjælland,Guldborgsund,0-3039832327.JPG,154,wood,0,19.0,12.0,continental,"The image shows a cluster of fungi growing on a dark brown, textured surface. The fungi have a distinctive appearance with several notable features:

The main body of the fungi appears to be a large, oval-shaped structure with a smooth, shiny surface. Its color is a light peach or pinkish-brown, giving it a soft, almost fleshy appearance.

On top of the main body, there are several smaller, rounded structures that resemble mushroom caps. These caps are also peach or pinkish-brown in color and have a similar shiny, smooth texture to the main body.

The fungi's surface appears to be slightly glossy, reflecting light and giving it a somewhat wet or slimy appearance. This sheen adds to the overall visual appeal of the fungi.

The size of the fungi varies across the image. The main body and larger caps are quite prominent, while there are also smaller, more numerous caps visible, creating an interesting size gradient within the cluster.

The fungi are growing in a dense cluster, with the larger structures dominating the foreground and smaller ones receding into the background. This arrangement creates a sense of depth and complexity in the image.

The dark brown surface on which the fungi are growing provides a stark contrast to the lighter color of the fungi, making them stand out clearly in the image.

Overall, the visual features of these fungi create an intriguing and somewhat otherworldly appearance, with their smooth textures, glossy surfaces, and distinctive coloration making them a fascinating subject for observation.",154,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039832327.JPG
2021-02-18,2021,2.0,18.0,Deciduous woodland,DK,Auricularia auricula-judae (Fr.) J.Schröt.,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,auricula-judae,True,Auricularia auricula-judae,NE,dead wood (including bark),54.833839,12.135669,15.0,3039832327,Sjælland,Guldborgsund,1-3039832327.JPG,154,wood,0,19.0,12.0,continental,"The image shows a fascinating display of fungi growing on a fallen tree trunk. The most prominent feature is a large, bell-shaped fungus in the foreground. This fungus has a rich, dark brown color and appears to have a smooth, slightly glossy texture. Its shape is reminiscent of a small umbrella or an inverted bowl, with the wider opening facing downward.

Surrounding this main fungus are several smaller, rounder fungi. These have a similar dark brown color but are more compact in shape. They resemble small, dark brown balls or berries scattered across the tree trunk's surface.

The fungi seem to be thriving on the decaying wood, creating an interesting contrast between the living organisms and the dead tree. The variety in shapes and sizes of the fungi adds visual interest to the scene, showcasing the diversity of fungal life forms.

The lighting in the image highlights the textures of both the fungi and the tree trunk, emphasizing the intricate details of the wood grain and the smooth surface of the larger fungus. This interplay of light and texture enhances the overall visual appeal of the image, drawing attention to the beauty of these often-overlooked organisms in their natural habitat.",154,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/1-3039832327.JPG
2021-02-18,2021,2.0,18.0,Deciduous woodland,DK,Auricularia auricula-judae (Fr.) J.Schröt.,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,auricula-judae,True,Auricularia auricula-judae,NE,dead wood (including bark),54.833839,12.135669,15.0,3039832327,Sjælland,Guldborgsund,2-3039832327.JPG,154,wood,0,19.0,12.0,continental,"The image shows a cluster of shelf fungi growing on a decaying log. These fungi have a distinctive appearance with several notable features:

Colour: The fungi display a rich reddish-brown hue, with some areas appearing almost orange. This vibrant coloration is characteristic of certain species of shelf fungi.

Shape: The overall shape of the fungi resembles small, curved shelves or brackets. They have a flat, disc-like structure that extends outward from the log's surface.

Texture: The fungi have a smooth, glossy appearance. Their surface looks wet and slightly slimy, which is typical of many shelf fungi species. This texture is likely a result of their moist habitat and the presence of spores on their surface.

Size: The fungi vary in size across the cluster. Some appear larger and more prominent, while others are smaller and less conspicuous. The largest specimens seem to be about 2-3 inches in diameter.

Structure: Each individual fungus has a rounded top that curves downward, creating the shelf-like shape. The edges of these shelf-like structures are slightly curled, giving them a delicate appearance.

Arrangement: The fungi are densely packed together, forming a clustered growth pattern. This arrangement is common for shelf fungi, as they often grow in groups on rotting wood.

Overall, these fungi present a striking visual display with their uniform reddish-brown color, curved shelf-like shape, and smooth, glossy texture. Their growth on the decaying log creates an interesting contrast between the vibrant fungi and the weathered wood beneath them.",154,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/2-3039832327.JPG
2021-02-19,2021,2.0,19.0,Forest bog,DK,Tremella mesenterica Retz.,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,mesenterica,True,Tremella mesenterica,NE,dead wood (including bark),55.45047,12.165962,65.0,3039832332,Sjælland,Køge,0-3039832332.JPG,2629,wood,0,0.0,17.0,continental,"The image shows a striking orange fungus growing on a white birch tree branch. The fungus has a distinctive shape, with a long, slender stem that curves slightly. At the top of the stem, there's a large, flat, umbrella-like cap. This cap is a vibrant orange color, creating a beautiful contrast against the white bark of the branch.

The texture of the fungus appears smooth and slightly glossy, giving it a delicate appearance. The cap of the fungus is particularly noteworthy, as it's larger than the stem itself, resembling an inverted bowl or umbrella. This cap structure is characteristic of many species of bracket fungi or polypores.

The size of the fungus is relatively small compared to the branch it's growing on. It takes up only a portion of the branch's surface area, but its bright orange color makes it stand out prominently. The fungus appears to be in good health, with no signs of decay or damage.

The setting of the image provides additional context. The white birch branch with its distinctive bark is surrounded by other natural elements. There are brown leaves scattered on the ground, suggesting an autumn or early winter scene. The background is slightly blurred, which helps to emphasize the focus on the orange fungus in the foreground.

Overall, this image captures a moment of natural beauty, showcasing the intricate details and vibrant colors of this small but eye-catching fungus in its woodland habitat.",2629,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039832332.JPG
2021-02-19,2021,2.0,19.0,Forest bog,DK,Tremella mesenterica Retz.,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,mesenterica,True,Tremella mesenterica,NE,dead wood (including bark),55.45047,12.165962,65.0,3039832332,Sjælland,Køge,1-3039832332.JPG,2629,wood,0,0.0,17.0,continental,"The image shows a fascinating example of bracket fungi, also known as polypores, growing on a tree branch. These fungi have a distinctive appearance with several notable features:

The main body of the fungi appears as a large, flat, shelf-like structure attached to the branch. This is the characteristic form of bracket fungi, which get their name from their resemblance to a shelf or bracket.

The color of the fungi is a vibrant orange-yellow, which contrasts beautifully with the white branch it's growing on. This bright coloration is typical of many species of bracket fungi and serves various purposes, including attracting insects for spore dispersal.

The surface of the fungi appears smooth and slightly glossy, indicating a thin, delicate structure. This texture is common in many bracket fungi species and helps them absorb moisture and nutrients from the decaying wood.

The size of the fungi is quite substantial, covering a significant portion of the visible part of the branch. This indicates that it's an mature specimen that has been growing for some time.

Interestingly, the fungi have a unique feature: a small, dark brown opening or slit visible on the surface. This is likely a cap opening or a natural permeation point, which can serve various functions such as allowing moisture to enter or for spore release.

The shape of the fungi is broad and flat, following the contours of the branch it's growing on. This adaptation allows the fungi to maximize their surface area for efficient growth and nutrient absorption.

Overall, the visual features of these bracket fungi create a striking and beautiful contrast against the white branch, showcasing the intricate and often overlooked beauty of forest ecosystems.",2629,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/1-3039832332.JPG
2021-02-19,2021,2.0,19.0,Forest bog,DK,Tremella mesenterica Retz.,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,mesenterica,True,Tremella mesenterica,NE,dead wood (including bark),55.45047,12.165962,65.0,3039832332,Sjælland,Køge,2-3039832332.JPG,2629,wood,0,0.0,17.0,continental,"The image shows two distinct fungi growing on a tree branch. The larger fungus is a vibrant orange color, standing out prominently against the grayish-white bark of the branch. It has a flat, disc-like shape with a slightly raised edge, giving it a subtle bowl-like appearance. The surface of this fungus appears smooth and glossy, reflecting light and creating a striking contrast with its surroundings.

The smaller fungus is positioned above the larger one, also orange in color but with a different shape. This smaller fungus has a more rounded, cap-like form. Its surface seems to have a slightly textured appearance, possibly with small bumps or ridges, though it's less glossy than its companion below.

Both fungi are relatively small compared to the branch they're growing on. The larger fungus is about the size of a small hand, while the smaller one is even more compact. Their bright orange coloration makes them stand out vividly against the muted tones of the branch and the forest floor in the background.

The fungi appear to be thriving in their environment, with both species well-established on the branch. Their positioning, with one slightly above the other, creates an interesting visual composition and suggests they may have grown at different rates or times.",2629,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/2-3039832332.JPG
2021-02-19,2021,2.0,19.0,Deciduous woodland,DK,Auricularia auricula-judae (Fr.) J.Schröt.,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,auricula-judae,True,Auricularia auricula-judae,NE,leaf or needle litter,55.450131,12.165276,45.0,3039825331,Sjælland,Køge,0-3039825331.JPG,154,plant material,0,0.0,17.0,continental,"The image shows a fascinating example of a fungus growing on a fallen tree branch. The most prominent feature is a large, pinkish-red mushroom cap emerging from a split in the branch. This cap has a distinctive wavy, frilly texture, resembling a flower or a cluster of petals. Its surface appears smooth and slightly glossy, reflecting light in a way that highlights its vibrant color.

The mushroom cap is quite substantial in size, covering a significant portion of the branch's split. Its shape is rounded and somewhat flattened, with the frilly edges giving it an intricate and delicate appearance. The color is a striking pinkish-red, which contrasts beautifully with the light brown of the branch and the surrounding forest floor.

In addition to the main cap, there are smaller, similar structures visible on the branch. These appear to be young fruiting bodies or possibly a different species of fungus growing in close proximity. They share the same pinkish-red color and wavy texture as the larger cap, suggesting they are part of the same fungal ecosystem.

The fungi seem to be thriving in their current environment, growing directly on the decaying wood of the fallen branch. This demonstrates how fungi play a crucial role in decomposition processes in forest ecosystems, breaking down dead plant matter and recycling nutrients back into the environment.",154,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/0-3039825331.JPG
2021-02-19,2021,2.0,19.0,Deciduous woodland,DK,Auricularia auricula-judae (Fr.) J.Schröt.,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,auricula-judae,True,Auricularia auricula-judae,NE,leaf or needle litter,55.450131,12.165276,45.0,3039825331,Sjælland,Køge,1-3039825331.JPG,154,plant material,0,0.0,17.0,continental,"The fungi in the image are small, pinkish-red growths attached to a fallen tree branch. They have a distinctive shape, appearing as clusters of rounded, cap-like structures. These caps are smooth and have a slightly glossy appearance, reflecting light from the surrounding environment.

The fungi are relatively small compared to the branch they're growing on, typically measuring only a few millimeters in diameter. They form distinct groups along the length of the branch, with some clusters containing several individual fungi while others have fewer.

The texture of the fungi appears to be soft and fleshy, contrasting with the rougher surface of the tree branch. This texture gives them a somewhat delicate and ethereal appearance, as if they might easily be crushed or damaged.

The color of the fungi is a vibrant pinkish-red, which stands out against the muted tones of the surrounding forest floor. This coloration is consistent across all visible clusters, creating a striking visual effect.

The fungi are oriented in various directions along the branch, with some caps facing upwards and others lying flat against the bark. This arrangement gives the impression of a natural, organic growth pattern, as if the fungi are competing for space and light on the branch's surface.

Overall, these fungi present a captivating display of nature's small-scale beauty, with their delicate appearance, vibrant color, and intricate growth pattern making them a fascinating subject in their forest environment.",154,/data/uds-fern-absorbed-dugong-251223/full_300px/FungiTastic/train/300p/1-3039825331.JPG
